ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo;source_file
199902;LFSB;BALE-MULHOUSE;MT;260742;101438;102159;1976;2917,4;2599,5;6302;197;ASP_APT_1999.csv
199902;LFSD;DIJON-LONGVIC;MT;1597;777;820;0;0;0;191;0;ASP_APT_1999.csv
199902;LFST;STRASBOURG-ENTZHEIM;MT;170433;81936;83801;0;281,7;188;3689;40;ASP_APT_1999.csv
199902;LFTG;CANNES;MT;1171;654;517;0;0;0;649;0;ASP_APT_1999.csv
199902;LFTH;TOULON-HYERES;MT;48906;22634;25818;0;19,8;25,5;705;1;ASP_APT_1999.csv
199902;LFTW;NIMES-GARONS;MT;19198;9109;9937;0;2,6;12,7;247;0;ASP_APT_1999.csv
199902;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2216;999;971;0;2,9;21,7;164;0;ASP_APT_1999.csv
199902;NLWW;WALLIS-HIHIFO;OM;3348;1253;1555;331;3,4;17,4;101;0;ASP_APT_1999.csv
199902;NTAA;TAHITI FAA'A;OM;93447;42680;40995;1502;256,3;570,7;3180;0;ASP_APT_1999.csv
199902;NTAR;RURUTU;OM;1217;420;419;294;3,4;4,9;38;0;ASP_APT_1999.csv
199902;NTAT;TUBUAI MATAURA;OM;1071;345;329;319;3,3;4,5;36;0;ASP_APT_1999.csv
199902;NTGI;MANIHI;OM;1635;606;637;291;1,6;8,5;84;0;ASP_APT_1999.csv
199902;NTMD;NUKU HIVA;OM;2388;1087;1088;21;8,1;11,1;128;0;ASP_APT_1999.csv
199902;NTTB;BORA BORA;OM;13254;6165;6065;801;5,5;16,9;413;0;ASP_APT_1999.csv
199902;NTTG;RANGIROA;OM;5465;2168;1933;1163;6,5;13,6;254;0;ASP_APT_1999.csv
199902;NTTH;HUAHINE;OM;8915;2866;2873;3058;3,6;8,2;288;0;ASP_APT_1999.csv
199902;NTTM;MOOREA;OM;20620;9615;9149;1845;0,6;0,5;2064;0;ASP_APT_1999.csv
199902;NTTO;HAO;OM;1287;485;410;252;3,4;10,6;82;0;ASP_APT_1999.csv
199902;NTTR;RAIATEA;OM;10545;3799;4012;2493;6,3;17,9;336;0;ASP_APT_1999.csv
199902;NWWE;ILE DES PINS;OM;7229;3649;3355;30;4,2;15,3;252;0;ASP_APT_1999.csv
199902;NWWL;LIFOU;OM;10154;4967;4151;712;4,8;27,6;340;0;ASP_APT_1999.csv
199902;NWWM;NOUMEA MAGENTA;OM;26058;11245;13898;0;76,4;15,1;936;0;ASP_APT_1999.csv
199902;NWWR;MARE;OM;5448;2982;2127;122;4,5;17,2;189;0;ASP_APT_1999.csv
199902;NWWV;OUVEA;OM;5261;2738;2153;186;2,8;15,6;195;0;ASP_APT_1999.csv
199902;NWWW;NOUMEA LA TONTOUTA;OM;36447;12717;19082;303;114,6;319,9;284;2;ASP_APT_1999.csv
199902;SOCA;CAYENNE-FELIX EBOUE;OM;36732;15326;15466;632;155,2;375,6;1022;50;ASP_APT_1999.csv
199902;SOOA;MARIPASOULA;OM;1704;749;781;0;0;17,4;188;29;ASP_APT_1999.csv
199902;SOOG;ST-GEORGES-DE-L'OYAPOCK;OM;2544;1253;1228;0;0;6,3;243;7;ASP_APT_1999.csv
199902;TFFF;MARTINIQUE-AIME CESAIRE;OM;176849;79485;80577;4234;337,5;917,8;2421;234;ASP_APT_1999.csv
199902;TFFG;ST-MARTIN-GRAND-CASE;OM;10398;5271;4729;131;7,8;18,9;871;0;ASP_APT_1999.csv
199902;TFFJ;ST-BARTHELEMY;OM;20474;9722;10410;201;1,2;12,9;2689;0;ASP_APT_1999.csv
199902;TFFM;MARIE-GALANTE;OM;2259;1057;1195;0;0,1;0,6;162;0;ASP_APT_1999.csv
199902;TFFR;GUADELOUPE-MARYSE CONDE;OM;205672;91313;89260;9944;456,7;1058,9;3027;140;ASP_APT_1999.csv
199902;TFFS;LES SAINTES-TERRE-DE-HAUT;OM;1328;717;611;0;0;0;220;0;ASP_APT_1999.csv
199902;ZZMT; AUTRES APT (MT);MT;8198;3986;4027;11;4,8;12,6;1496;31;ASP_APT_1999.csv
199902;ZZOM; AUTRES APT (OM);OM;14711;6007;5994;1677;40,6;62,9;1587;8;ASP_APT_1999.csv
199903;FMCZ;MAYOTTE-MARCEL HENRY;OM;7796;3302;2983;607;14,4;76;128;8;ASP_APT_1999.csv
199903;FMEE;LA REUNION-ROLAND GARROS;OM;123049;51946;44693;4195;595;1626,4;836;58;ASP_APT_1999.csv
199903;FMEP;ST-PIERRE-PIERREFONDS;OM;2729;1689;1040;0;0;0;70;0;ASP_APT_1999.csv
199903;LFBA;AGEN-LA GARENNE;MT;2352;1183;1151;18;0;0;179;0;ASP_APT_1999.csv
199903;LFBD;BORDEAUX-MERIGNAC;MT;259978;115467;123350;3891;937,6;789,5;4020;251;ASP_APT_1999.csv
199903;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;1529;780;604;145;0;0;124;0;ASP_APT_1999.csv
199903;LFBH;LA ROCHELLE-ILE DE RE;MT;4027;2015;1874;138;0;0;214;0;ASP_APT_1999.csv
199903;LFBI;POITIERS-BIARD;MT;8719;2047;1957;593;219,4;192,9;437;45;ASP_APT_1999.csv
199903;LFBL;LIMOGES-BELLEGARDE;MT;13853;6094;5729;402;79,8;83;503;45;ASP_APT_1999.csv
199903;LFBO;TOULOUSE-BLAGNAC;MT;494064;222578;220239;7505;1198;3176,2;6699;572;ASP_APT_1999.csv
199903;LFBP;PAU-PYRENEES;MT;61485;29723;29587;676;79,2;70,7;1028;45;ASP_APT_1999.csv
199903;LFBT;TARBES-LOURDES-PYRENEES;MT;8851;4639;4202;0;0,2;0,8;138;0;ASP_APT_1999.csv
199903;LFBU;ANGOULEME-BRIE-CHAMPNIERS;MT;1561;807;743;11;0;0;99;0;ASP_APT_1999.csv
199903;LFBV;BRIVE-LA-ROCHE;MT;3676;1886;1790;0;0;0;129;0;ASP_APT_1999.csv
199903;LFBX;PERIGUEUX-BASSILLAC;MT;2509;1278;1231;0;0;0;154;0;ASP_APT_1999.csv
199903;LFBZ;BIARRITZ-PAYS-BASQUE;MT;51896;25731;25776;6;14,4;23,9;746;0;ASP_APT_1999.csv
199903;LFCK;CASTRES-MAZAMET;MT;1800;945;855;0;0;0;214;0;ASP_APT_1999.csv
199903;LFCR;RODEZ-AVEYRON;MT;8742;4177;4050;507;0,8;0;331;0;ASP_APT_1999.csv
199903;LFGJ;DOLE-TAVAUX;MT;1767;37;36;0;87,8;81,7;10;46;ASP_APT_1999.csv
199903;LFJL;METZ-NANCY-LORRAINE;MT;25308;11194;10980;217;145,1;146,7;935;86;ASP_APT_1999.csv
199903;LFJR;ANGERS-MARCE;MT;1587;820;751;16;0;0;110;0;ASP_APT_1999.csv
199903;LFKB;BASTIA-PORETTA;MT;54239;24083;24532;0;111,2;451,2;869;121;ASP_APT_1999.csv
199903;LFKC;CALVI-STE-CATHERINE;MT;5671;2624;2960;21;0,1;6,5;182;0;ASP_APT_1999.csv
199903;LFKF;FIGARI-SUD-CORSE;MT;9597;4850;4745;2;0;0;232;0;ASP_APT_1999.csv
199903;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;52427;23100;23076;0;114,9;510,3;806;107;ASP_APT_1999.csv
199903;LFLB;CHAMBERY-AIX-LES-BAINS;MT;25657;12842;12756;55;0,3;0,1;474;0;ASP_APT_1999.csv
199903;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;74376;34074;33937;4106;104,2;121,7;2944;45;ASP_APT_1999.csv
199903;LFLL;LYON-ST-EXUPERY;MT;507949;231452;230868;8348;1988;1740,1;8927;893;ASP_APT_1999.csv
199903;LFLP;ANNECY-MEYTHET;MT;7652;3930;3720;0;0,2;0;284;0;ASP_APT_1999.csv
199903;LFLS;GRENOBLE-ALPES-ISERE;MT;32937;16406;16174;249;7,7;3,2;394;0;ASP_APT_1999.csv
199903;LFLW;AURILLAC;MT;1416;710;706;0;0;0;112;0;ASP_APT_1999.csv
199903;LFLY;LYON-BRON;MT;1014;505;495;0;0,8;0,6;277;0;ASP_APT_1999.csv
199903;LFMH;ST-ETIENNE-LOIRE;MT;15287;7644;7624;0;1,4;0,5;936;0;ASP_APT_1999.csv
199903;LFMK;CARCASSONNE-SALVAZA;MT;8484;4011;4473;0;0;0;217;0;ASP_APT_1999.csv
199903;LFML;MARSEILLE-PROVENCE;MT;526400;234423;229454;9532;2552,3;2746,9;7068;624;ASP_APT_1999.csv
199903;LFMN;NICE-COTE D'AZUR;MT;646065;311136;309360;5853;1039;932,7;14828;144;ASP_APT_1999.csv
199903;LFMP;PERPIGNAN-RIVESALTES;MT;34249;17951;16180;0;6,4;5,4;491;0;ASP_APT_1999.csv
199903;LFMT;MONTPELLIER-MEDITERRANEE;MT;148120;68171;67368;386;571,5;648,1;2105;162;ASP_APT_1999.csv
199903;LFMU;BEZIERS-VIAS;MT;5405;2807;2584;0;0,7;0,7;147;0;ASP_APT_1999.csv
199903;LFMV;AVIGNON-CAUMONT;MT;10990;5706;5273;11;0;0;285;0;ASP_APT_1999.csv
199903;LFOB;BEAUVAIS-TILLE;MT;35897;17263;18634;0;0;0;340;0;ASP_APT_1999.csv
199903;LFOH;LE HAVRE-OCTEVILLE;MT;8884;3360;3429;2095;0;0;902;0;ASP_APT_1999.csv
199903;LFOP;ROUEN-VALLEE DE SEINE;MT;2703;1331;1289;50;1,8;1,4;325;0;ASP_APT_1999.csv
199903;LFPG;PARIS-CHARLES DE GAULLE;MT;4726605;1710124;1770983;15275;63810,1;59212,2;33992;2915;ASP_APT_1999.csv
199903;LFPO;PARIS-ORLY;MT;2357805;1054206;1122061;1682;10141,5;7844,1;21034;38;ASP_APT_1999.csv
199903;LFPT;PONTOISE-CORMEILLES-EN-VEXIN;MT;5110;2512;2553;0;2;2,5;164;0;ASP_APT_1999.csv
199903;LFQQ;LILLE-LESQUIN;MT;68378;34400;33626;162;10,2;8,8;1936;10;ASP_APT_1999.csv
199903;LFRB;BREST-BRETAGNE;MT;60287;28948;28868;408;103,6;102,7;1193;45;ASP_APT_1999.csv
199903;LFRC;CHERBOURG-MAUPERTUS;MT;1799;905;894;0;0;0;173;0;ASP_APT_1999.csv
199903;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;1816;889;904;0;1,9;0,4;188;0;ASP_APT_1999.csv
199903;LFRG;DEAUVILLE-NORMANDIE;MT;1329;728;601;0;0;0;42;0;ASP_APT_1999.csv
199903;LFRH;LORIENT-LANN-BIHOUE;MT;16985;8510;8397;5;0,4;6,9;389;0;ASP_APT_1999.csv
199903;LFRK;CAEN-CARPIQUET;MT;7170;3170;3183;813;0,1;0,2;541;0;ASP_APT_1999.csv
199903;LFRN;RENNES-ST-JACQUES;MT;35337;15115;14765;810;249;215,7;1850;121;ASP_APT_1999.csv
199903;LFRO;LANNION;MT;5112;2640;2457;0;1,4;0;122;0;ASP_APT_1999.csv
199903;LFRQ;QUIMPER-PLUGUFFAN;MT;12349;6293;6039;0;0,4;1,3;205;0;ASP_APT_1999.csv
199903;LFRS;NANTES-ATLANTIQUE;MT;146604;65788;65765;5786;453,8;472,7;3197;231;ASP_APT_1999.csv
199903;LFRT;ST-BRIEUC-ARMOR;MT;1212;640;542;0;3;0;127;1;ASP_APT_1999.csv
199903;LFRZ;ST-NAZAIRE-MONTOIR;MT;10284;93;115;5;637,6;369,5;24;60;ASP_APT_1999.csv
199903;LFSB;BALE-MULHOUSE;MT;332545;129503;128604;1992;4006,1;3238,5;7803;236;ASP_APT_1999.csv
199903;LFSD;DIJON-LONGVIC;MT;1625;783;829;13;0;0;231;0;ASP_APT_1999.csv
199903;LFSG;EPINAL-MIRECOURT;MT;1221;644;558;4;0,4;1,1;184;5;ASP_APT_1999.csv
199903;LFST;STRASBOURG-ENTZHEIM;MT;197623;97404;95238;0;303,9;194,1;4178;42;ASP_APT_1999.csv
199903;LFTH;TOULON-HYERES;MT;51862;26616;24582;0;30,7;35,7;837;0;ASP_APT_1999.csv
199903;LFTW;NIMES-GARONS;MT;21647;11145;10260;2;6,2;17,8;270;0;ASP_APT_1999.csv
199903;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2578;1224;1085;0;3,1;23,8;150;0;ASP_APT_1999.csv
199903;NLWW;WALLIS-HIHIFO;OM;2515;883;926;454;4,4;20,8;89;0;ASP_APT_1999.csv
199903;NTAA;TAHITI FAA'A;OM;113909;50917;53745;1353;248,6;540,9;3628;0;ASP_APT_1999.csv
199903;NTAR;RURUTU;OM;1802;713;659;333;3,2;6,5;54;0;ASP_APT_1999.csv
199903;NTAT;TUBUAI MATAURA;OM;2199;848;826;377;6,1;8,7;62;0;ASP_APT_1999.csv
199903;NTGC;TIKEHAU;OM;1250;489;422;176;11,7;4,6;44;0;ASP_APT_1999.csv
199903;NTGF;FAKARAVA;OM;1234;533;541;53;2,4;8,3;50;0;ASP_APT_1999.csv
199903;NTGI;MANIHI;OM;2187;826;920;344;1,1;8,6;99;0;ASP_APT_1999.csv
199903;NTMD;NUKU HIVA;OM;2858;1354;1341;5;6,1;9,6;131;0;ASP_APT_1999.csv
199903;NTTB;BORA BORA;OM;16983;7833;7881;1003;6,2;20,5;491;0;ASP_APT_1999.csv
199903;NTTE;TETIAROA;OM;1398;693;705;0;0;0;166;0;ASP_APT_1999.csv
199903;NTTG;RANGIROA;OM;6936;2553;2769;1406;5,6;15,2;300;0;ASP_APT_1999.csv
199903;NTTH;HUAHINE;OM;11948;4012;3773;4045;3,1;8,7;376;0;ASP_APT_1999.csv
199903;NTTM;MOOREA;OM;25424;11579;11316;2521;0,3;0,5;2282;0;ASP_APT_1999.csv
199903;NTTO;HAO;OM;1698;681;600;305;3,8;7,5;96;0;ASP_APT_1999.csv
199903;NTTP;MAUPITI;OM;1386;691;643;0;1,2;4;48;0;ASP_APT_1999.csv
199903;NTTR;RAIATEA;OM;14175;5490;5453;2964;7,3;19,6;400;0;ASP_APT_1999.csv
199903;NWWE;ILE DES PINS;OM;7424;3544;3667;0;5;16,3;274;0;ASP_APT_1999.csv
199903;NWWL;LIFOU;OM;7639;3157;3359;687;7,5;36,1;326;0;ASP_APT_1999.csv
199903;NWWM;NOUMEA MAGENTA;OM;22094;10763;10287;0;85,6;18,8;938;0;ASP_APT_1999.csv
199903;NWWR;MARE;OM;4186;1916;1985;52;4,8;18,5;176;0;ASP_APT_1999.csv
199903;NWWV;OUVEA;OM;4245;1927;2013;118;3,7;15,1;196;0;ASP_APT_1999.csv
199903;NWWW;NOUMEA LA TONTOUTA;OM;31017;11824;13196;242;138;437,4;252;0;ASP_APT_1999.csv
199903;SOCA;CAYENNE-FELIX EBOUE;OM;39101;17454;14213;694;292,6;381,4;1126;76;ASP_APT_1999.csv
199903;SOOA;MARIPASOULA;OM;1821;772;777;0;0,1;27,1;188;52;ASP_APT_1999.csv
199903;SOOG;ST-GEORGES-DE-L'OYAPOCK;OM;2929;1429;1415;0;0;8,5;290;10;ASP_APT_1999.csv
199903;TFFF;MARTINIQUE-AIME CESAIRE;OM;184998;86711;75779;4416;729,8;1079,4;2475;361;ASP_APT_1999.csv
199903;TFFG;ST-MARTIN-GRAND-CASE;OM;10307;5235;4867;93;1,4;9,8;863;0;ASP_APT_1999.csv
199903;TFFJ;ST-BARTHELEMY;OM;21693;10883;10370;317;3,1;9,2;2963;0;ASP_APT_1999.csv
199903;TFFM;MARIE-GALANTE;OM;2309;1104;1197;0;0,2;0,6;176;0;ASP_APT_1999.csv
199903;TFFR;GUADELOUPE-MARYSE CONDE;OM;219836;98412;85690;12459;1223,4;1104,2;3128;179;ASP_APT_1999.csv
199903;TFFS;LES SAINTES-TERRE-DE-HAUT;OM;1254;723;531;0;0;0;206;0;ASP_APT_1999.csv
199903;ZZMT; AUTRES APT (MT);MT;10236;4983;4525;27;7,8;62,2;1907;40;ASP_APT_1999.csv
199903;ZZOM; AUTRES APT (OM);OM;12815;5213;5075;1798;22;50,9;1468;8;ASP_APT_1999.csv
199904;FMCZ;MAYOTTE-MARCEL HENRY;OM;10414;4296;4036;828;13,8;111,6;130;13;ASP_APT_1999.csv
199904;FMEE;LA REUNION-ROLAND GARROS;OM;131089;51256;55588;951;698,8;1630,6;847;66;ASP_APT_1999.csv
199904;FMEP;ST-PIERRE-PIERREFONDS;OM;3241;1507;1734;0;0;0;66;0;ASP_APT_1999.csv
199904;LFBA;AGEN-LA GARENNE;MT;2192;1112;1071;9;0;0;170;0;ASP_APT_1999.csv
199904;LFBD;BORDEAUX-MERIGNAC;MT;263824;124101;121953;2954;779,2;702,5;3931;224;ASP_APT_1999.csv
199904;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;1820;831;862;127;0;0;137;0;ASP_APT_1999.csv
199904;LFBH;LA ROCHELLE-ILE DE RE;MT;5030;2497;2530;3;0;0;275;0;ASP_APT_1999.csv
199904;LFBI;POITIERS-BIARD;MT;9950;2131;2003;607;260,4;260,6;340;41;ASP_APT_1999.csv
199904;LFBL;LIMOGES-BELLEGARDE;MT;17469;8071;7828;234;67,1;66,5;520;41;ASP_APT_1999.csv
199904;LFBO;TOULOUSE-BLAGNAC;MT;472148;214996;212597;6844;1009,3;2761,8;6465;499;ASP_APT_1999.csv
199904;LFBP;PAU-PYRENEES;MT;54591;26204;26522;502;67,8;68,5;800;42;ASP_APT_1999.csv
199904;LFBT;TARBES-LOURDES-PYRENEES;MT;40591;19011;21577;0;0;0,3;403;0;ASP_APT_1999.csv
199904;LFBU;ANGOULEME-BRIE-CHAMPNIERS;MT;1287;656;620;11;0;0;95;0;ASP_APT_1999.csv
199904;LFBV;BRIVE-LA-ROCHE;MT;3786;1840;1946;0;0;0;126;0;ASP_APT_1999.csv
199904;LFBX;PERIGUEUX-BASSILLAC;MT;2805;1350;1377;78;0;0;170;0;ASP_APT_1999.csv
199904;LFBZ;BIARRITZ-PAYS-BASQUE;MT;60663;29175;31128;14;15,3;19,2;703;0;ASP_APT_1999.csv
199904;LFCK;CASTRES-MAZAMET;MT;1803;915;888;0;0;0;125;0;ASP_APT_1999.csv
199904;LFCR;RODEZ-AVEYRON;MT;7954;3823;3870;254;0,7;0;235;0;ASP_APT_1999.csv
199904;LFGJ;DOLE-TAVAUX;MT;1667;10;189;0;73,5;73,3;9;41;ASP_APT_1999.csv
199904;LFJL;METZ-NANCY-LORRAINE;MT;31500;14601;13753;566;124,2;133,8;913;83;ASP_APT_1999.csv
199904;LFJR;ANGERS-MARCE;MT;1520;768;749;0;0,1;0,1;96;0;ASP_APT_1999.csv
199904;LFKB;BASTIA-PORETTA;MT;70546;31168;33798;294;92,9;435,7;1063;99;ASP_APT_1999.csv
199904;LFKC;CALVI-STE-CATHERINE;MT;17139;7509;9439;89;0;10,2;343;0;ASP_APT_1999.csv
199904;LFKF;FIGARI-SUD-CORSE;MT;16729;7494;9229;6;0;0;289;0;ASP_APT_1999.csv
199904;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;90368;39282;44902;202;104,4;493,7;1189;100;ASP_APT_1999.csv
199904;LFLB;CHAMBERY-AIX-LES-BAINS;MT;8979;5782;3191;3;0,1;0,3;228;0;ASP_APT_1999.csv
199904;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;83299;39063;38050;4215;87,3;109,8;3164;39;ASP_APT_1999.csv
199904;LFLL;LYON-ST-EXUPERY;MT;530765;249725;239765;8029;1909,7;1414,9;9420;810;ASP_APT_1999.csv
199904;LFLO;ROANNE;MT;1021;524;497;0;0;0;93;0;ASP_APT_1999.csv
199904;LFLP;ANNECY-MEYTHET;MT;7452;3682;3770;0;0;0;261;0;ASP_APT_1999.csv
199904;LFLS;GRENOBLE-ALPES-ISERE;MT;23480;12175;11152;23;9,3;3,7;362;0;ASP_APT_1999.csv
199904;LFLW;AURILLAC;MT;1584;1071;513;0;0;0;92;0;ASP_APT_1999.csv
199904;LFLX;CHATEAUROUX-DEOLS;MT;1297;71;206;10;100,9;0,1;26;4;ASP_APT_1999.csv
199904;LFMH;ST-ETIENNE-LOIRE;MT;15198;7634;7547;0;1,3;0,4;873;0;ASP_APT_1999.csv
199904;LFMK;CARCASSONNE-SALVAZA;MT;7702;3970;3732;0;0;0;208;0;ASP_APT_1999.csv
199904;LFML;MARSEILLE-PROVENCE;MT;568026;249549;260535;10154;2269,1;2509,7;7082;514;ASP_APT_1999.csv
199904;LFMN;NICE-COTE D'AZUR;MT;711552;345396;346049;3853;868,2;757,2;15451;93;ASP_APT_1999.csv
199904;LFMP;PERPIGNAN-RIVESALTES;MT;43115;20703;22233;0;7,3;10,6;498;0;ASP_APT_1999.csv
199904;LFMT;MONTPELLIER-MEDITERRANEE;MT;152066;70691;72453;597;484,8;347,7;2073;121;ASP_APT_1999.csv
199904;LFMU;BEZIERS-VIAS;MT;6909;3345;3548;0;0,9;0,7;179;0;ASP_APT_1999.csv
199904;LFMV;AVIGNON-CAUMONT;MT;11947;5803;6138;6;0;0;277;0;ASP_APT_1999.csv
199904;LFOB;BEAUVAIS-TILLE;MT;40647;20793;19207;77;57;0;419;0;ASP_APT_1999.csv
199904;LFOH;LE HAVRE-OCTEVILLE;MT;9110;3429;3142;2537;0,2;0,1;915;0;ASP_APT_1999.csv
199904;LFOP;ROUEN-VALLEE DE SEINE;MT;2987;1466;1486;0;0;3,5;380;0;ASP_APT_1999.csv
199904;LFPG;PARIS-CHARLES DE GAULLE;MT;4751729;1860119;1767839;9992;57295,2;54082,7;35824;2674;ASP_APT_1999.csv
199904;LFPO;PARIS-ORLY;MT;2364104;1124208;1075611;1177;9306,4;7004,5;20452;12;ASP_APT_1999.csv
199904;LFPT;PONTOISE-CORMEILLES-EN-VEXIN;MT;4381;2235;2142;0;0,1;0,3;136;0;ASP_APT_1999.csv
199904;LFQQ;LILLE-LESQUIN;MT;95110;47593;46696;215;53,8;6,7;2156;7;ASP_APT_1999.csv
199904;LFRB;BREST-BRETAGNE;MT;64842;31753;30966;317;75,1;105,5;1165;41;ASP_APT_1999.csv
199904;LFRC;CHERBOURG-MAUPERTUS;MT;1525;835;690;0;0;0;143;0;ASP_APT_1999.csv
199904;LFRD;DINARD-PLEURTUIT-ST-MALO;MT;2708;1345;1338;0;2;0,5;259;0;ASP_APT_1999.csv
199904;LFRG;DEAUVILLE-NORMANDIE;MT;1545;700;818;27;0;0;56;0;ASP_APT_1999.csv
199904;LFRH;LORIENT-LANN-BIHOUE;MT;19498;9448;10004;0;1,1;3,5;455;0;ASP_APT_1999.csv
199904;LFRK;CAEN-CARPIQUET;MT;9602;4371;3993;1214;2,3;0,1;579;8;ASP_APT_1999.csv
199904;LFRN;RENNES-ST-JACQUES;MT;38066;15788;15860;1228;247,3;271,7;1806;176;ASP_APT_1999.csv
199904;LFRO;LANNION;MT;5030;2519;2489;0;2,2;0;123;0;ASP_APT_1999.csv
199904;LFRQ;QUIMPER-PLUGUFFAN;MT;13598;6663;6919;0;0,4;1,2;203;0;ASP_APT_1999.csv
199904;LFRS;NANTES-ATLANTIQUE;MT;185951;85031;83274;8243;468,1;472,3;3472;211;ASP_APT_1999.csv
199904;LFRT;ST-BRIEUC-ARMOR;MT;1431;645;786;0;0;0;132;0;ASP_APT_1999.csv
199904;LFRZ;ST-NAZAIRE-MONTOIR;MT;7875;38;47;0;495,7;283,3;17;48;ASP_APT_1999.csv
199904;LFSB;BALE-MULHOUSE;MT;348462;137761;145572;2604;3429,1;2823,3;8054;196;ASP_APT_1999.csv
199904;LFSD;DIJON-LONGVIC;MT;1585;762;800;23;0;0;213;0;ASP_APT_1999.csv
199904;LFSG;EPINAL-MIRECOURT;MT;1117;534;565;0;0,7;1,1;144;4;ASP_APT_1999.csv
199904;LFST;STRASBOURG-ENTZHEIM;MT;194720;94364;95490;0;290,3;196,4;4019;41;ASP_APT_1999.csv
199904;LFTH;TOULON-HYERES;MT;75480;33931;41029;0;25,8;26,3;1010;0;ASP_APT_1999.csv
199904;LFTW;NIMES-GARONS;MT;23126;11192;11734;2;3,2;16,6;285;0;ASP_APT_1999.csv
199904;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3046;1574;1263;0;2,3;18,6;191;0;ASP_APT_1999.csv
199904;NLWW;WALLIS-HIHIFO;OM;2525;867;871;545;4,8;19,3;85;0;ASP_APT_1999.csv
199904;NTAA;TAHITI FAA'A;OM;107024;48806;48746;1521;249,8;545,2;3418;0;ASP_APT_1999.csv
199904;NTAR;RURUTU;OM;1102;320;358;341;2,6;5,7;40;0;ASP_APT_1999.csv
199904;NTAT;TUBUAI MATAURA;OM;1456;523;504;275;8,8;6,6;44;0;ASP_APT_1999.csv
199904;NTGC;TIKEHAU;OM;1124;400;397;173;11,6;3,8;44;0;ASP_APT_1999.csv
199904;NTGG;NENGO;OM;1023;663;253;0;5;5,7;44;0;ASP_APT_1999.csv
199904;NTGI;MANIHI;OM;1898;698;779;323;1,8;8;93;0;ASP_APT_1999.csv
199904;NTMD;NUKU HIVA;OM;2536;1148;1143;27;9,5;12,3;136;0;ASP_APT_1999.csv
199904;NTTB;BORA BORA;OM;16987;7973;7755;1001;5,7;20,1;494;0;ASP_APT_1999.csv
199904;NTTE;TETIAROA;OM;1703;832;871;0;0;0;171;0;ASP_APT_1999.csv
199904;NTTG;RANGIROA;OM;6372;2426;2502;1263;4,9;13,3;278;0;ASP_APT_1999.csv
199904;NTTH;HUAHINE;OM;10946;3503;3582;3753;3;7,8;363;0;ASP_APT_1999.csv
199904;NTTM;MOOREA;OM;24016;11238;10667;2104;0,5;0,2;2059;0;ASP_APT_1999.csv
199904;NTTO;HAO;OM;1328;432;533;233;4,1;8,9;83;0;ASP_APT_1999.csv
199904;NTTR;RAIATEA;OM;12975;5089;4963;2654;8;18,9;384;0;ASP_APT_1999.csv
199904;NWWE;ILE DES PINS;OM;8820;4232;4406;0;4;14,2;300;0;ASP_APT_1999.csv
199904;NWWL;LIFOU;OM;9025;4176;4050;436;6,1;30,3;370;0;ASP_APT_1999.csv
199904;NWWM;NOUMEA MAGENTA;OM;25534;12326;12250;3;78,2;17,3;1013;0;ASP_APT_1999.csv
199904;NWWR;MARE;OM;4588;2118;2175;85;4,1;16,9;189;0;ASP_APT_1999.csv
199904;NWWV;OUVEA;OM;4530;2055;2069;201;4,2;16,3;196;0;ASP_APT_1999.csv
199904;NWWW;NOUMEA LA TONTOUTA;OM;30019;12490;12730;6;120;359,2;238;0;ASP_APT_1999.csv
199904;SOCA;CAYENNE-FELIX EBOUE;OM;37465;15486;16405;588;176;322,6;1072;96;ASP_APT_1999.csv
199904;SOOA;MARIPASOULA;OM;2060;900;791;0;0,9;35,9;180;62;ASP_APT_1999.csv
199904;SOOG;ST-GEORGES-DE-L'OYAPOCK;OM;2888;1421;1370;0;0,9;8,9;259;14;ASP_APT_1999.csv
199904;TFFF;MARTINIQUE-AIME CESAIRE;OM;172117;75830;74355;4421;852,8;898,3;2543;334;ASP_APT_1999.csv
199904;TFFG;ST-MARTIN-GRAND-CASE;OM;10813;5487;5179;73;1,5;5,9;870;2;ASP_APT_1999.csv
199904;TFFJ;ST-BARTHELEMY;OM;16371;8165;7884;232;1,2;7,9;2385;0;ASP_APT_1999.csv
199904;TFFM;MARIE-GALANTE;OM;2131;1036;1091;0;0,1;0,3;166;0;ASP_APT_1999.csv
199904;TFFR;GUADELOUPE-MARYSE CONDE;OM;216096;90463;87637;12732;1505;1021,5;3141;198;ASP_APT_1999.csv
199904;TFFS;LES SAINTES-TERRE-DE-HAUT;OM;1034;557;477;0;0;0;197;0;ASP_APT_1999.csv
199904;ZZMT; AUTRES APT (MT);MT;8866;4412;4213;17;7,3;15,1;1991;39;ASP_APT_1999.csv
