ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL;source_file;ANNEE;MOIS
201911;MAU;AIR MAURITIUS;E;MAURICE;44588;1170,1;56289;0,184;0,0085;0,269;366;ASP_CIE_2019.csv;2019;11
201911;MDG;AIR MADAGASCAR;E;MADAGASCAR;13094;140,6;14500;0,084;0,0012;0,096;136;ASP_CIE_2019.csv;2019;11
201911;MEA;MIDDLE EAST AIRLINES;E;LIBAN;24267;290,3;27170;0,077;0,0009;0,086;121;ASP_CIE_2019.csv;2019;11
201911;MNB;MNG AIRLINES;E;TURQUIE;0;1932,7;19327;0;0,0027;0,027;44;ASP_CIE_2019.csv;2019;11
201911;MSR;EGYPT AIR;E;EGYPTE;17936;965,6;27592;0,058;0,0031;0,089;88;ASP_CIE_2019.csv;2019;11
201911;NAX;NORWEGIAN;E;NORVEGE;76554;1633,5;92889;0,398;0,0124;0,522;367;ASP_CIE_2019.csv;2019;11
201911;NPT;ATLANTIC AIRLINES UK;E;ROYAUME-UNI;11;1930,5;19316;0;0,0011;0,011;160;ASP_CIE_2019.csv;2019;11
201911;OMA;OMAN AIR;E;OMAN;13932;1057,2;24504;0,078;0,0059;0,137;60;ASP_CIE_2019.csv;2019;11
201911;PGT;PEGASUS;E;TURQUIE;60411;65,7;61068;0,125;0,0001;0,126;380;ASP_CIE_2019.csv;2019;11
201911;QTR;QATAR AIRWAYS;E;QATAR;61094;4387,9;104973;0,302;0,0215;0,517;284;ASP_CIE_2019.csv;2019;11
201911;RAM;ROYAL AIR MAROC;E;MAROC;124370;452,5;128895;0,226;0,0008;0,234;1044;ASP_CIE_2019.csv;2019;11
201911;REU;AIR AUSTRAL;F;FRANCE (OM);92859;1783,4;110693;0,438;0,014;0,578;574;ASP_CIE_2019.csv;2019;11
201911;ROT;TAROM;E;ROUMANIE;14719;27;14989;0,027;0,0001;0,028;164;ASP_CIE_2019.csv;2019;11
201911;RYR;RYANAIR;E;IRLANDE;810907;27,6;811183;0,903;0;0,903;5131;ASP_CIE_2019.csv;2019;11
201911;SAS;SAS;E;SUEDE;43674;270;46374;0,058;0,0003;0,061;345;ASP_CIE_2019.csv;2019;11
201911;SDM;ROSSIYA;E;RUSSIE (FED. DE);10391;13,8;10529;0,023;0;0,023;76;ASP_CIE_2019.csv;2019;11
201911;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;18516;2002,5;38541;0,199;0,0215;0,414;86;ASP_CIE_2019.csv;2019;11
201911;SRR;STAR AIR DANEMARK;E;DANEMARK;0;6319,4;63194;0;0,0035;0,035;230;ASP_CIE_2019.csv;2019;11
201911;SVA;SAUDIA;E;ARABIE SAOUDITE;15941;1470,8;30649;0,073;0,0067;0,14;97;ASP_CIE_2019.csv;2019;11
201911;SWR;SWISS;E;SUISSE;59517;415,1;63668;0,029;0,0002;0,031;536;ASP_CIE_2019.csv;2019;11
201911;SZN;AIR SENEGAL;E;SENEGAL;14792;494,1;19733;0,062;0,0021;0,083;60;ASP_CIE_2019.csv;2019;11
201911;TAM;TAM/BRASIL;E;BRESIL;19020;1197,6;30996;0,179;0,0113;0,292;60;ASP_CIE_2019.csv;2019;11
201911;TAP;TAP AIR PORTUGAL;E;PORTUGAL;115230;94,1;116171;0,154;0,0001;0,155;1101;ASP_CIE_2019.csv;2019;11
201911;TAR;TUNISAIR;E;TUNISIE;101489;420,5;105694;0,131;0,0006;0,137;786;ASP_CIE_2019.csv;2019;11
201911;TAY_EX;ASL AIRLINES BELGIUM;E;BELGIQUE;0;2083,6;20836;0;0,0014;0,014;403;ASP_CIE_2019.csv;2019;11
201911;THA;THAI AIRWAYS INTL;E;THAILANDE;24003;1423,5;38238;0,227;0,0135;0,362;86;ASP_CIE_2019.csv;2019;11
201911;THT;AIR TAHITI NUI;F;FRANCE (OM);30450;1172,1;42171;0,254;0,012;0,374;145;ASP_CIE_2019.csv;2019;11
201911;THY;TURKISH AIRLINES;E;TURQUIE;136395;2990,2;166297;0,288;0,0066;0,354;920;ASP_CIE_2019.csv;2019;11
201911;TPC;AIR CALEDONIE;F;FRANCE (OM);40719;131,6;42035;0,007;0;0,007;867;ASP_CIE_2019.csv;2019;11
201911;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;17255;0;17255;0,013;0;0,013;120;ASP_CIE_2019.csv;2019;11
201911;TSC;AIR TRANSAT;E;CANADA;21342;24,6;21588;0,118;0,0001;0,119;64;ASP_CIE_2019.csv;2019;11
201911;TUI;TUIFLY;E;ALLEMAGNE;10438;0,1;10439;0,031;0;0,031;67;ASP_CIE_2019.csv;2019;11
201911;TVF;TRANSAVIA FRANCE;F;FRANCE;380071;0;380071;0,637;0;0,637;2256;ASP_CIE_2019.csv;2019;11
201911;UAE;EMIRATES;E;EMIRATS ARABES UNIS;108413;4195,2;150365;0,555;0,0215;0,77;296;ASP_CIE_2019.csv;2019;11
201911;UAL;UNITED AIRLINES;E;ETATS-UNIS;53775;3617,1;89946;0,367;0,0247;0,614;263;ASP_CIE_2019.csv;2019;11
201911;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1491;14910;0;0,0024;0,024;84;ASP_CIE_2019.csv;2019;11
201911;VLG;VUELING AIRLINES;E;ESPAGNE;393636;0,1;393637;0,375;0;0,375;2507;ASP_CIE_2019.csv;2019;11
201911;VOE;VOLOTEA;E;ESPAGNE;145994;4,8;146042;0,138;0;0,138;1150;ASP_CIE_2019.csv;2019;11
201911;VTA;AIR TAHITI;F;FRANCE (OM);79855;133,9;81194;0,027;0,0001;0,028;2201;ASP_CIE_2019.csv;2019;11
201911;WZZ;WIZZ AIR;E;HONGRIE;133563;0;133563;0,196;0;0,196;798;ASP_CIE_2019.csv;2019;11
201911;ZZE; AUTRES CIE (E);E;_ZZ_E;227273;4818,6;275459;0,524;0,0123;0,647;11807;ASP_CIE_2019.csv;2019;11
201911;ZZF; AUTRES CIE (F);F;_ZZ_F;27777;229,7;30074;0,039;0,0002;0,041;3988;ASP_CIE_2019.csv;2019;11
201912;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;72199;3799,8;110197;0,488;0,0261;0,749;352;ASP_CIE_2019.csv;2019;12
201912;AAR;ASIANA AIRLINES;E;COREE DU SUD;11803;1024,2;22045;0,105;0,0092;0,197;44;ASP_CIE_2019.csv;2019;12
201912;ABR_EX;ASL AIRLINES IRELAND (EX AIR CONTRACTORS);E;IRLANDE;0;1233;12330;0;0,0009;0,009;446;ASP_CIE_2019.csv;2019;12
201912;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);3;4806;48063;0;0,0126;0,126;31;ASP_CIE_2019.csv;2019;12
201912;ACA;AIR CANADA;E;CANADA;47589;2051,6;68105;0,273;0,0118;0,391;158;ASP_CIE_2019.csv;2019;12
201912;ACI;AIRCALIN;F;FRANCE (OM);45372;433,4;49706;0,183;0,0021;0,204;401;ASP_CIE_2019.csv;2019;12
201912;AEA;AIR EUROPA;E;ESPAGNE;86683;149,7;88180;0,103;0,0002;0,105;563;ASP_CIE_2019.csv;2019;12
201912;AEE;AEGEAN AIRLINES;E;GRECE;36217;165,8;37875;0,074;0,0003;0,077;216;ASP_CIE_2019.csv;2019;12
201912;AFL;AEROFLOT;E;RUSSIE (FED. DE);59981;513,6;65117;0,155;0,0013;0,168;548;ASP_CIE_2019.csv;2019;12
201912;AFR;AIR FRANCE;F;FRANCE;4109837;50097,1;4610808;12,795;0,3715;16,51;30610;ASP_CIE_2019.csv;2019;12
201912;AIC;AIR INDIA;E;INDE;12083;645,4;18537;0,079;0,0042;0,121;60;ASP_CIE_2019.csv;2019;12
201912;AMC;AIR MALTA;E;MALTE;14225;44,2;14667;0,024;0,0001;0,025;126;ASP_CIE_2019.csv;2019;12
201912;AMX;AEROMEXICO;E;MEXIQUE;19214;792,7;27141;0,177;0,0073;0,25;88;ASP_CIE_2019.csv;2019;12
201912;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;10115;1379,4;23909;0,098;0,0134;0,232;62;ASP_CIE_2019.csv;2019;12
201912;ANE;AIR NOSTRUM;E;ESPAGNE;64436;0;64436;0,049;0;0,049;880;ASP_CIE_2019.csv;2019;12
201912;ASL;AIR SERBIA;E;SERBIE;11982;69;12672;0,017;0,0001;0,018;108;ASP_CIE_2019.csv;2019;12
201912;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;56804;104,7;57851;0,053;0,0001;0,054;538;ASP_CIE_2019.csv;2019;12
201912;AUI;UKRAINE INTL AIRLINES;E;UKRAINE;9513;107,1;10584;0,019;0,0002;0,021;64;ASP_CIE_2019.csv;2019;12
201912;AZA;ALITALIA;E;ITALIE;77451;73;78181;0,079;0,0001;0,08;890;ASP_CIE_2019.csv;2019;12
201912;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;200686;284,8;203534;0,145;0,0001;0,146;1566;ASP_CIE_2019.csv;2019;12
201912;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;10154,9;101549;0;0,0088;0,088;585;ASP_CIE_2019.csv;2019;12
201912;BEE;FLYBE;E;ROYAUME-UNI;52092;1,3;52105;0,028;0;0,028;783;ASP_CIE_2019.csv;2019;12
201912;BEL;BRUSSELS AIRLINES;E;BELGIQUE;81563;8;81643;0,052;0;0,052;727;ASP_CIE_2019.csv;2019;12
201912;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;3158,9;31589;0;0,0028;0,028;181;ASP_CIE_2019.csv;2019;12
201912;BMS;BLUE AIR;E;ROUMANIE;12245;0;12245;0,021;0;0,021;84;ASP_CIE_2019.csv;2019;12
201912;BOS;LEVEL (OPENSKIES);F;FRANCE;44452;148,7;45939;0,301;0,001;0,311;168;ASP_CIE_2019.csv;2019;12
201912;BTI;AIR BALTIC;E;LETTONIE;19491;134;20831;0,033;0,0002;0,035;178;ASP_CIE_2019.csv;2019;12
201912;CCA;AIR CHINA INTL;E;CHINE;36328;3283,1;69159;0,306;0,0274;0,58;154;ASP_CIE_2019.csv;2019;12
201912;CCM;AIR CORSICA;F;FRANCE;123775;150,8;125283;0,069;0,0001;0,07;1455;ASP_CIE_2019.csv;2019;12
201912;CES;CHINA EASTERN AIRLINES;E;CHINE;39754;2939,9;69153;0,364;0,0271;0,635;164;ASP_CIE_2019.csv;2019;12
201912;CHH;HAINAN AIRLINES;E;CHINE;10818;422;15038;0,096;0,0037;0,133;58;ASP_CIE_2019.csv;2019;12
201912;CLG;CHALAIR AVIATION;F;FRANCE;10342;1;10352;0,004;0;0,004;663;ASP_CIE_2019.csv;2019;12
201912;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);15996;3035,3;46349;0,154;0,0286;0,44;72;ASP_CIE_2019.csv;2019;12
201912;CRL;CORSAIR;F;FRANCE;105838;2012,6;125964;0,782;0,0148;0,93;314;ASP_CIE_2019.csv;2019;12
201912;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;31489;92,3;32412;0,027;0,0001;0,028;187;ASP_CIE_2019.csv;2019;12
201912;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;16376;1958,7;35963;0,155;0,0185;0,34;62;ASP_CIE_2019.csv;2019;12
201912;DAH;AIR ALGERIE;E;ALGERIE;253071;1938,1;272452;0,309;0,0026;0,335;2085;ASP_CIE_2019.csv;2019;12
201912;DAL;DELTA AIR LINES;E;ETATS-UNIS;128748;4902,9;177777;0,9;0,0341;1,241;592;ASP_CIE_2019.csv;2019;12
201912;DLH;LUFTHANSA;E;ALLEMAGNE;266886;1428,2;281168;0,169;0,0008;0,177;2771;ASP_CIE_2019.csv;2019;12
201912;EIN;AER LINGUS;E;IRLANDE;51620;152,2;53142;0,046;0,0001;0,047;402;ASP_CIE_2019.csv;2019;12
201912;EJU;EASYJET EUROPE;E;AUTRICHE;1203127;0;1203127;1,142;0;1,142;7835;ASP_CIE_2019.csv;2019;12
201912;ELY;EL AL;E;ISRAEL;32672;828,8;40960;0,105;0,0027;0,132;199;ASP_CIE_2019.csv;2019;12
201912;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;42063;1777,4;59837;0,221;0,0093;0,314;124;ASP_CIE_2019.csv;2019;12
201912;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;19794;890,3;28697;0,11;0,0049;0,159;88;ASP_CIE_2019.csv;2019;12
201912;EVA;EVA AIR;E;TAIWAN;12362;1296,3;25325;0,121;0,0127;0,248;44;ASP_CIE_2019.csv;2019;12
201912;EWG;EUROWINGS;E;ALLEMAGNE;38502;0;38502;0,023;0;0,023;529;ASP_CIE_2019.csv;2019;12
201912;EXS;JET2.COM;E;ROYAUME-UNI;15668;0;15668;0,013;0;0,013;111;ASP_CIE_2019.csv;2019;12
201912;EZS;EASYJET SWITZERLAND;E;SUISSE;364465;0;364465;0,356;0;0,356;2357;ASP_CIE_2019.csv;2019;12
201912;EZY;EASYJET R-U;E;ROYAUME-UNI;323950;0;323950;0,236;0;0,236;2214;ASP_CIE_2019.csv;2019;12
201912;FBU;FRENCH BEE;F;FRANCE;43024;1199,5;55019;0,424;0,0118;0,542;135;ASP_CIE_2019.csv;2019;12
201912;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;33463,7;334637;0;0,1212;1,212;1063;ASP_CIE_2019.csv;2019;12
201912;FIN;FINNAIR;E;FINLANDE;39327;240,2;41729;0,075;0,0005;0,08;307;ASP_CIE_2019.csv;2019;12
201912;FOO;LEVEL (AUSTRICHE);E;AUTRICHE;13648;0;13648;0,014;0;0,014;116;ASP_CIE_2019.csv;2019;12
201912;FPO;ASL AIRLINES FRANCE;F;FRANCE;19238;3097,1;50209;0,05;0,0028;0,078;402;ASP_CIE_2019.csv;2019;12
201912;FWI;AIR CARAIBES;F;FRANCE (OM);162644;2127,4;183918;0,935;0,0144;1,079;1081;ASP_CIE_2019.csv;2019;12
201912;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);33476;96;34436;0,009;0;0,009;1670;ASP_CIE_2019.csv;2019;12
201912;HVN;VIETNAM AIRLINES;E;VIETNAM;22733;1713,8;39871;0,215;0,0162;0,377;88;ASP_CIE_2019.csv;2019;12
201912;IBE;IBERIA;E;ESPAGNE;58578;41,9;58997;0,061;0;0,061;378;ASP_CIE_2019.csv;2019;12
201912;IBK;NORWEGIAN AIR INTERNATIONAL;E;IRLANDE;16531;0;16531;0,021;0;0,021;110;ASP_CIE_2019.csv;2019;12
201912;IBS;IBERIA EXPRESS;E;ESPAGNE;49314;91,1;50225;0,044;0,0001;0,045;382;ASP_CIE_2019.csv;2019;12
201912;ICE;ICELANDAIR;E;ISLANDE;14479;322;17699;0,032;0,0007;0,039;78;ASP_CIE_2019.csv;2019;12
201912;JAF;TUIFLY BELGIUM;E;BELGIQUE;42498;7,9;42577;0,083;0;0,083;351;ASP_CIE_2019.csv;2019;12
201912;JAL;JAPAN AIRLINES;E;JAPON;13435;881,3;22248;0,131;0,0086;0,217;62;ASP_CIE_2019.csv;2019;12
201912;KAC;KUWAIT AIRWAYS;E;KOWEIT;9054;355,6;12610;0,04;0,0016;0,056;62;ASP_CIE_2019.csv;2019;12
201912;KAL;KOREAN AIR;E;COREE DU SUD;20365;1960,7;39972;0,182;0,0175;0,357;79;ASP_CIE_2019.csv;2019;12
201912;KLC;KLM/CITYHOPPER;E;PAYS-BAS;37255;0,8;37263;0,032;0;0,032;431;ASP_CIE_2019.csv;2019;12
201912;KLM;KLM;E;PAYS-BAS;108110;384,9;111959;0,068;0,0002;0,07;909;ASP_CIE_2019.csv;2019;12
201912;KQA;KENYA AIRWAYS;E;KENYA;14420;557,5;19995;0,085;0,0036;0,121;88;ASP_CIE_2019.csv;2019;12
201912;LBT;NOUVELAIR;E;TUNISIE;59290;34,4;59634;0,082;0,0001;0,083;417;ASP_CIE_2019.csv;2019;12
201912;LDM;LAUDAMOTION;E;AUTRICHE;11539;0;11539;0,012;0;0,012;83;ASP_CIE_2019.csv;2019;12
201912;LGL;LUXAIR;E;LUXEMBOURG;16291;0;16291;0,006;0;0,006;303;ASP_CIE_2019.csv;2019;12
201912;LOT;LOT POLISH AIRLINES;E;POLOGNE;22464;177;24234;0,03;0,0002;0,032;239;ASP_CIE_2019.csv;2019;12
201912;MAC;AIR ARABIA MAROC;E;MAROC;38037;9,9;38136;0,06;0;0,06;370;ASP_CIE_2019.csv;2019;12
201912;MAU;AIR MAURITIUS;E;MAURICE;52018;1270,8;64726;0,181;0,0089;0,27;392;ASP_CIE_2019.csv;2019;12
201912;MDG;AIR MADAGASCAR;E;MADAGASCAR;13438;101,5;14453;0,078;0,0009;0,087;131;ASP_CIE_2019.csv;2019;12
201912;MEA;MIDDLE EAST AIRLINES;E;LIBAN;26115;420,1;30316;0,083;0,0013;0,096;124;ASP_CIE_2019.csv;2019;12
201912;MNB;MNG AIRLINES;E;TURQUIE;0;1493,5;14935;0;0,002;0,02;34;ASP_CIE_2019.csv;2019;12
201912;MSR;EGYPT AIR;E;EGYPTE;17339;1207,6;29415;0,056;0,0039;0,095;88;ASP_CIE_2019.csv;2019;12
201912;NAX;NORWEGIAN;E;NORVEGE;83001;1913;102131;0,436;0,0143;0,579;389;ASP_CIE_2019.csv;2019;12
201912;NPT;ATLANTIC AIRLINES UK;E;ROYAUME-UNI;13;1580,6;15819;0;0,0009;0,009;138;ASP_CIE_2019.csv;2019;12
201912;OMA;OMAN AIR;E;OMAN;14121;1145,8;25579;0,079;0,0064;0,143;62;ASP_CIE_2019.csv;2019;12
201912;PGT;PEGASUS;E;TURQUIE;64121;58,7;64708;0,132;0,0001;0,133;392;ASP_CIE_2019.csv;2019;12
201912;QTR;QATAR AIRWAYS;E;QATAR;63879;4408,1;107960;0,316;0,0216;0,532;280;ASP_CIE_2019.csv;2019;12
201912;RAM;ROYAL AIR MAROC;E;MAROC;139303;707,1;146374;0,253;0,0013;0,266;1261;ASP_CIE_2019.csv;2019;12
201912;REU;AIR AUSTRAL;F;FRANCE (OM);121417;2520,8;146625;0,555;0,0206;0,761;723;ASP_CIE_2019.csv;2019;12
201912;ROT;TAROM;E;ROUMANIE;14455;29,3;14748;0,026;0,0001;0,027;173;ASP_CIE_2019.csv;2019;12
201912;RYR;RYANAIR;E;IRLANDE;799128;41,1;799539;0,893;0;0,893;5050;ASP_CIE_2019.csv;2019;12
201912;SAS;SAS;E;SUEDE;34480;298,2;37462;0,046;0,0004;0,05;304;ASP_CIE_2019.csv;2019;12
201912;SDM;ROSSIYA;E;RUSSIE (FED. DE);10117;12,3;10240;0,022;0;0,022;80;ASP_CIE_2019.csv;2019;12
201912;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;19361;2110,8;40469;0,208;0,0227;0,435;88;ASP_CIE_2019.csv;2019;12
201912;SRR;STAR AIR DANEMARK;E;DANEMARK;0;6010;60100;0;0,0034;0,034;239;ASP_CIE_2019.csv;2019;12
201912;SVA;SAUDIA;E;ARABIE SAOUDITE;22711;1481,4;37525;0,103;0,0068;0,171;127;ASP_CIE_2019.csv;2019;12
201912;SWR;SWISS;E;SUISSE;63150;382,3;66973;0,03;0,0002;0,032;521;ASP_CIE_2019.csv;2019;12
201912;SZN;AIR SENEGAL;E;SENEGAL;17332;573,5;23067;0,073;0,0024;0,097;83;ASP_CIE_2019.csv;2019;12
201912;TAM;TAM/BRASIL;E;BRESIL;19153;1036,8;29521;0,18;0,0098;0,278;62;ASP_CIE_2019.csv;2019;12
201912;TAP;TAP AIR PORTUGAL;E;PORTUGAL;118392;99,9;119391;0,159;0,0001;0,16;1151;ASP_CIE_2019.csv;2019;12
201912;TAR;TUNISAIR;E;TUNISIE;99888;338,7;103275;0,127;0,0005;0,132;792;ASP_CIE_2019.csv;2019;12
201912;TAY_EX;ASL AIRLINES BELGIUM;E;BELGIQUE;0;1887,7;18877;0;0,0012;0,012;337;ASP_CIE_2019.csv;2019;12
201912;THA;THAI AIRWAYS INTL;E;THAILANDE;25536;1288,2;38418;0,242;0,0122;0,364;88;ASP_CIE_2019.csv;2019;12
201912;THT;AIR TAHITI NUI;F;FRANCE (OM);31926;1297,8;44904;0,26;0,0134;0,394;162;ASP_CIE_2019.csv;2019;12
201912;THY;TURKISH AIRLINES;E;TURQUIE;139731;3045,5;170186;0,295;0,0067;0,362;952;ASP_CIE_2019.csv;2019;12
201912;TOM;TUI AIRWAYS;E;ROYAUME-UNI;11086;3,5;11121;0,01;0;0,01;61;ASP_CIE_2019.csv;2019;12
201912;TPC;AIR CALEDONIE;F;FRANCE (OM);44906;177,7;46683;0,007;0;0,007;977;ASP_CIE_2019.csv;2019;12
201912;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;15849;0,2;15851;0,012;0;0,012;130;ASP_CIE_2019.csv;2019;12
201912;TSC;AIR TRANSAT;E;CANADA;32354;55;32904;0,17;0,0003;0,173;108;ASP_CIE_2019.csv;2019;12
201912;TUI;TUIFLY;E;ALLEMAGNE;10094;0;10094;0,028;0;0,028;76;ASP_CIE_2019.csv;2019;12
201912;TVF;TRANSAVIA FRANCE;F;FRANCE;368373;2,9;368402;0,628;0;0,628;2216;ASP_CIE_2019.csv;2019;12
201912;UAE;EMIRATES;E;EMIRATS ARABES UNIS;112506;4516,8;157674;0,577;0,0231;0,808;312;ASP_CIE_2019.csv;2019;12
201912;UAL;UNITED AIRLINES;E;ETATS-UNIS;54715;3796;92675;0,373;0,026;0,633;267;ASP_CIE_2019.csv;2019;12
201912;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1388,6;13886;0;0,0024;0,024;84;ASP_CIE_2019.csv;2019;12
201912;VLG;VUELING AIRLINES;E;ESPAGNE;393052;0;393052;0,372;0;0,372;2516;ASP_CIE_2019.csv;2019;12
201912;VOE;VOLOTEA;E;ESPAGNE;181702;4,8;181750;0,165;0;0,165;1412;ASP_CIE_2019.csv;2019;12
201912;VTA;AIR TAHITI;F;FRANCE (OM);76991;206,1;79052;0,03;0,0001;0,031;2370;ASP_CIE_2019.csv;2019;12
201912;WZZ;WIZZ AIR;E;HONGRIE;145667;0;145667;0,209;0;0,209;896;ASP_CIE_2019.csv;2019;12
201912;ZZE; AUTRES CIE (E);E;_ZZ_E;244221;4323,3;287454;0,599;0,0119;0,718;12408;ASP_CIE_2019.csv;2019;12
201912;ZZF; AUTRES CIE (F);F;_ZZ_F;29830;282,7;32657;0,041;0,0002;0,043;4259;ASP_CIE_2019.csv;2019;12
202001;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;60511;3319;93701;0,407;0,0228;0,635;282;ASP_CIE_2020.csv;2020;1
202001;AAR;ASIANA AIRLINES;E;COREE DU SUD;12617;2570,1;38318;0,113;0,023;0,343;44;ASP_CIE_2020.csv;2020;1
202001;ABR;ASL AIRLINES IRELAND;E;IRLANDE;0;1582,4;15824;0;0,0012;0,012;499;ASP_CIE_2020.csv;2020;1
202001;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;3461;34610;0;0,0077;0,077;19;ASP_CIE_2020.csv;2020;1
202001;ACA;AIR CANADA;E;CANADA;45328;1739,4;62722;0,261;0,0101;0,362;154;ASP_CIE_2020.csv;2020;1
202001;ACI;AIRCALIN;F;FRANCE (OM);49704;339,4;53098;0,194;0,0017;0,211;414;ASP_CIE_2020.csv;2020;1
202001;AEA;AIR EUROPA;E;ESPAGNE;90407;88,3;91290;0,108;0,0001;0,109;577;ASP_CIE_2020.csv;2020;1
202001;AEE;AEGEAN AIRLINES;E;GRECE;26642;162,3;28265;0,055;0,0003;0,058;160;ASP_CIE_2020.csv;2020;1
202001;AFL;AEROFLOT;E;RUSSIE (FED. DE);61637;544;67077;0,159;0,0013;0,172;562;ASP_CIE_2020.csv;2020;1
202001;AFR;AIR FRANCE;F;FRANCE;4037904;45256,5;4490469;12,571;0,3314;15,885;31364;ASP_CIE_2020.csv;2020;1
202001;AIC;AIR INDIA;E;INDE;13979;598;19959;0,092;0,0039;0,131;62;ASP_CIE_2020.csv;2020;1
202001;AMC;AIR MALTA;E;MALTE;13536;53,5;14071;0,023;0,0001;0,024;120;ASP_CIE_2020.csv;2020;1
202001;AMX;AEROMEXICO;E;MEXIQUE;18033;578,1;23814;0,166;0,0053;0,219;80;ASP_CIE_2020.csv;2020;1
202001;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;10573;1323,6;23809;0,103;0,0129;0,232;62;ASP_CIE_2020.csv;2020;1
202001;ANE;AIR NOSTRUM;E;ESPAGNE;68759;0;68759;0,052;0;0,052;945;ASP_CIE_2020.csv;2020;1
202001;ANZ;AIR NEW ZEALAND;E;NLLE ZELANDE;9737;68,6;10423;0,032;0,0003;0,035;54;ASP_CIE_2020.csv;2020;1
202001;ASL;AIR SERBIA;E;SERBIE;11951;52,5;12476;0,017;0,0001;0,018;109;ASP_CIE_2020.csv;2020;1
202001;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;40159;86,2;41021;0,038;0,0001;0,039;423;ASP_CIE_2020.csv;2020;1
202001;AUI;UKRAINE INTL AIRLINES;E;UKRAINE;9472;91,7;10389;0,019;0,0002;0,021;66;ASP_CIE_2020.csv;2020;1
202001;AWC;TITAN AIRWAYS;E;ROYAUME-UNI;12506;3,9;12545;0,011;0;0,011;91;ASP_CIE_2020.csv;2020;1
202001;AZA;ALITALIA;E;ITALIE;79935;64,5;80580;0,089;0,0001;0,09;889;ASP_CIE_2020.csv;2020;1
202001;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;188455;753,9;195994;0,139;0,0003;0,142;1536;ASP_CIE_2020.csv;2020;1
202001;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;11134,1;111341;0;0,0092;0,092;676;ASP_CIE_2020.csv;2020;1
202001;BEE;FLYBE;E;ROYAUME-UNI;47261;1,3;47274;0,026;0;0,026;762;ASP_CIE_2020.csv;2020;1
202001;BEL;BRUSSELS AIRLINES;E;BELGIQUE;76088;6,1;76149;0,048;0;0,048;735;ASP_CIE_2020.csv;2020;1
202001;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;4994,2;49942;0;0,0045;0,045;282;ASP_CIE_2020.csv;2020;1
202001;BMS;BLUE AIR;E;ROUMANIE;11267;0,3;11270;0,02;0;0,02;86;ASP_CIE_2020.csv;2020;1
202001;BOS;LEVEL (OPENSKIES);F;FRANCE;45768;85,1;46619;0,315;0,0006;0,321;169;ASP_CIE_2020.csv;2020;1
202001;BTI;AIR BALTIC;E;LETTONIE;15554;102,8;16582;0,026;0,0002;0,028;146;ASP_CIE_2020.csv;2020;1
202001;CCA;AIR CHINA INTL;E;CHINE;36118;8764,8;123766;0,304;0,073;1,034;152;ASP_CIE_2020.csv;2020;1
202001;CCM;AIR CORSICA;F;FRANCE;119662;209,8;121760;0,066;0,0001;0,067;1541;ASP_CIE_2020.csv;2020;1
202001;CES;CHINA EASTERN AIRLINES;E;CHINE;37660;8509,4;122754;0,346;0,0778;1,124;162;ASP_CIE_2020.csv;2020;1
202001;CHH;HAINAN AIRLINES;E;CHINE;11215;908,5;20300;0,1;0,0081;0,181;60;ASP_CIE_2020.csv;2020;1
202001;CLG;CHALAIR AVIATION;F;FRANCE;12016;1,1;12027;0,005;0;0,005;896;ASP_CIE_2020.csv;2020;1
202001;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);16377;4265,2;59029;0,157;0,0409;0,566;70;ASP_CIE_2020.csv;2020;1
202001;CRL;CORSAIR;F;FRANCE;107513;2069,5;128208;0,785;0,0146;0,931;340;ASP_CIE_2020.csv;2020;1
202001;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;32161;70,4;32865;0,027;0,0001;0,028;186;ASP_CIE_2020.csv;2020;1
